Datetime,Tweet Id,likeCount,Text_encoded,Username_encoded,cleaned_text,tokens,sentiment_score
2023-08-07 01:30:23,810600461018743171,159,0,0,,[],0.0
2023-11-04 15:27:28,701188052696838268,955,0,0,,[],0.0
2023-09-07 08:09:57,583997992520570035,395,0,0,,[],0.0
2023-10-11 06:43:28,182477763262298121,848,0,0,,[],0.0
2023-11-12 08:32:43,386218722310574961,730,0,0,,[],0.0
2024-02-10 00:08:02,845719335027332530,517,0,0,,[],0.0
2024-03-29 10:59:24,777937702219043472,495,0,0,,[],0.0
2024-04-04 02:13:34,362357832910028224,386,0,0,,[],0.0
2023-09-08 18:27:38,774260280734897553,243,0,0,,[],0.0
2023-09-07 05:37:42,296133064448981789,720,0,0,,[],0.0
2023-11-09 05:22:31,134207607536445347,147,0,0,,[],0.0
2023-09-18 12:56:07,951770492562705129,933,0,0,,[],0.0
2024-01-04 09:12:20,302867419931224732,397,0,0,,[],0.0
2023-11-21 01:01:15,918968637035772939,426,0,0,,[],0.0
2023-10-23 07:04:55,540825463980379605,473,0,0,,[],0.0
2023-11-18 01:13:45,351860486790515303,580,0,0,,[],0.0
2023-07-25 03:01:08,939298668406227262,585,0,0,,[],0.0
2023-11-24 20:23:15,829712669872450368,996,0,0,,[],0.0
2023-12-08 05:16:13,892013756407671190,411,0,0,,[],0.0
2023-06-14 02:06:15,931923912209691321,550,0,0,,[],0.0
2023-10-26 09:03:35,690568962091754379,17,0,0,,[],0.0
2023-08-08 08:10:14,901060258433529905,136,0,0,,[],0.0
2024-01-18 22:27:16,486944987256328469,629,0,0,,[],0.0
2023-05-25 05:53:25,901128928488777822,3,0,0,,[],0.0
2024-01-06 16:42:39,526785076427293710,885,0,0,,[],0.0
2023-07-08 07:40:18,697880396289352254,149,0,0,,[],0.0
2024-04-01 10:58:31,269960053214470195,148,0,0,,[],0.0
2023-10-02 23:17:48,327032530793729123,467,0,0,,[],0.0
2023-09-14 21:00:47,625734381761934879,750,0,0,,[],0.0
2024-03-29 05:07:37,704419500797125259,655,0,0,,[],0.0
2024-01-14 18:03:33,841212054309053824,662,0,0,,[],0.0
2023-09-01 07:26:33,812910971965967662,408,0,0,,[],0.0
2023-10-28 06:17:14,835570377897136701,782,0,0,,[],0.0
2023-05-30 03:31:25,53957200710767883,954,0,0,,[],0.0
2023-05-28 17:54:21,158543273945143077,169,0,0,,[],0.0
2023-07-07 00:30:05,397977294836965312,675,0,0,,[],0.0
2024-02-07 18:30:33,987745480299019445,505,0,0,,[],0.0
2023-05-26 09:28:50,836616466952050444,757,0,0,,[],0.0
2023-09-05 09:41:56,131727190899115797,677,0,0,,[],0.0
2023-06-27 13:03:27,330152936196172161,744,0,0,,[],0.0
2023-12-17 10:58:46,575450685015312398,876,0,0,,[],0.0
2023-09-15 00:20:10,84879565420877190,855,0,0,,[],0.0
2023-07-18 08:39:16,511137577772645708,917,0,0,,[],0.0
2023-07-21 09:01:39,342666669985407846,539,0,0,,[],0.0
2023-12-24 21:25:31,255908573697037083,994,0,0,,[],0.0
2024-02-18 17:22:55,82245934497191392,76,0,0,,[],0.0
2023-08-18 00:48:36,592554393396208314,877,0,0,,[],0.0
2023-09-22 21:56:17,784775464278630940,259,0,0,,[],0.0
2023-09-17 14:52:49,706256422570641979,804,0,0,,[],0.0
2023-06-17 05:08:36,23541405213563907,320,0,0,,[],0.0
2023-12-29 18:59:24,497362572694880868,592,0,0,,[],0.0
2023-12-24 00:01:30,400282255506651237,518,0,0,,[],0.0
2023-08-08 17:20:13,932809423295374081,248,0,0,,[],0.0
2023-09-13 21:16:02,508633838837909269,582,0,0,,[],0.0
2023-07-13 23:28:02,121237404474023212,962,0,0,,[],0.0
2023-04-25 14:43:04,252541566971748027,202,0,0,,[],0.0
2024-04-11 20:36:23,879125985586816547,980,0,0,,[],0.0
2023-07-09 04:30:47,827010587239418543,942,0,0,,[],0.0
2023-08-25 07:21:56,192663538123232224,360,0,0,,[],0.0
2023-04-24 01:47:06,346953115586718726,743,0,0,,[],0.0
2023-07-17 00:38:54,88294674475557508,551,0,0,,[],0.0
2023-06-22 16:36:38,581061557538210901,58,0,0,,[],0.0
2023-12-25 10:31:47,445248709309164386,342,0,0,,[],0.0
2024-01-01 18:01:56,562152230863902680,639,0,0,,[],0.0
2023-12-10 08:51:24,100111609305021059,955,0,0,,[],0.0
2024-04-11 05:48:50,730648656773983395,808,0,0,,[],0.0
2023-07-08 16:39:58,555908119018434478,380,0,0,,[],0.0
2024-02-12 18:04:07,92846709194500621,774,0,0,,[],0.0
2023-05-12 14:04:54,671942098992505875,123,0,0,,[],0.0
2024-04-14 00:48:16,384148005590520920,961,0,0,,[],0.0
2023-05-15 13:09:45,240122932726527756,69,0,0,,[],0.0
2023-05-17 06:41:55,140990608054990196,749,0,0,,[],0.0
2023-06-18 03:02:52,139316791488156719,802,0,0,,[],0.0
2023-12-03 11:01:01,541955259351766953,839,0,0,,[],0.0
2023-08-20 15:04:59,63099092823132670,446,0,0,,[],0.0
2024-03-26 15:15:54,184036828068022458,174,0,0,,[],0.0
2023-07-22 00:36:26,180241420454432500,404,0,0,,[],0.0
2024-01-03 08:23:25,111154865431245589,968,0,0,,[],0.0
2023-05-27 01:56:53,642772562500432426,939,0,0,,[],0.0
2023-11-01 08:30:02,558718524393582027,878,0,0,,[],0.0
2023-05-05 13:44:26,755920687510723341,494,0,0,,[],0.0
2023-09-04 11:07:10,219699344076477741,677,0,0,,[],0.0
2024-03-16 14:54:08,553952413649797876,142,0,0,,[],0.0
2023-05-14 17:11:36,656735541499809616,892,0,0,,[],0.0
2023-10-26 12:17:45,955422737424097475,116,0,0,,[],0.0
2024-02-24 13:18:00,957315358715326150,593,0,0,,[],0.0
2023-11-27 19:44:43,633013836219308876,743,0,0,,[],0.0
2023-12-18 12:09:47,379349212984903186,806,0,0,,[],0.0
2023-06-03 21:22:56,52121116826188405,114,0,0,,[],0.0
2023-05-12 05:25:46,782497109514531639,334,0,0,,[],0.0
2023-12-06 20:43:11,585396538435173669,830,0,0,,[],0.0
2023-07-20 12:23:22,509901995110299455,607,0,0,,[],0.0
2023-10-01 03:21:07,477679030960784876,657,0,0,,[],0.0
2024-01-04 01:43:25,626620135292739137,746,0,0,,[],0.0
2023-06-07 13:24:37,682956822368444406,455,0,0,,[],0.0
2023-05-20 16:42:19,501741257851016718,567,0,0,,[],0.0
2023-08-28 04:18:14,110587357138036809,321,0,0,,[],0.0
2023-07-03 18:05:59,768153980018223908,832,0,0,,[],0.0
2023-07-31 07:37:21,761191874285932043,486,0,0,,[],0.0
2023-05-04 18:53:09,5172317337939023,224,0,0,,[],0.0
2024-03-28 23:06:09,886815088698226785,603,0,0,,[],0.0
2023-05-21 23:43:33,921865599642205914,804,0,0,,[],0.0
2024-01-15 08:49:28,375978598987634410,375,0,0,,[],0.0
2023-10-29 20:04:31,145218676421499741,262,0,0,,[],0.0
2023-09-07 04:18:44,976130683998761353,135,0,0,,[],0.0
2023-06-13 13:46:10,517612511843079520,804,0,0,,[],0.0
2023-05-31 00:06:32,298210451609521919,820,0,0,,[],0.0
2023-08-11 13:32:03,587202493484986370,912,0,0,,[],0.0
2024-01-19 18:54:24,599728595980979803,491,0,0,,[],0.0
2023-12-02 00:20:41,503205122797093288,273,0,0,,[],0.0
2023-11-03 23:50:30,286664678491912628,563,0,0,,[],0.0
2023-11-02 05:13:13,13689989609458532,199,0,0,,[],0.0
2024-03-18 06:07:41,357010150325990607,54,0,0,,[],0.0
2024-03-16 09:27:57,882587960538007750,919,0,0,,[],0.0
2024-04-04 15:19:39,36529354065621893,519,0,0,,[],0.0
2024-01-10 20:37:13,178316684883388766,423,0,0,,[],0.0
2024-01-29 07:07:57,128673469074740356,39,0,0,,[],0.0
2023-09-23 12:52:49,146978931114525476,98,0,0,,[],0.0
2023-10-15 11:16:11,73787253207868812,690,0,0,,[],0.0
2023-08-29 04:11:49,928221030889601867,573,0,0,,[],0.0
2023-09-24 16:56:02,758065783618281825,411,0,0,,[],0.0
2024-01-28 11:10:52,269684984066244397,363,0,0,,[],0.0
2023-05-24 22:47:48,810777595304485612,766,0,0,,[],0.0
2023-12-31 21:16:58,620345056551024160,812,0,0,,[],0.0
2023-08-07 16:24:14,304140844951198270,477,0,0,,[],0.0
2023-11-27 19:33:44,298390251944296643,671,0,0,,[],0.0
2023-05-24 21:47:48,732778952515846514,903,0,0,,[],0.0
2024-02-16 20:16:12,591957532460828199,377,0,0,,[],0.0
2023-05-04 18:27:15,849645337098453135,922,0,0,,[],0.0
2024-03-11 07:02:34,3731788964317726,524,0,0,,[],0.0
2023-07-24 17:18:26,418446064756492478,206,0,0,,[],0.0
2023-07-17 13:20:18,98693333317104415,781,0,0,,[],0.0
2023-09-01 15:44:42,966612942775482872,159,0,0,,[],0.0
2023-04-20 08:09:21,686495092369331802,304,0,0,,[],0.0
2023-07-16 22:41:10,835011605274361031,76,0,0,,[],0.0
2024-04-02 08:58:08,475531978542897840,862,0,0,,[],0.0
2023-07-31 07:22:47,333324366907705475,682,0,0,,[],0.0
2024-04-11 21:50:06,999694165084552771,82,0,0,,[],0.0
2024-02-03 11:48:43,246599227867090172,125,0,0,,[],0.0
2023-08-31 07:28:16,939762939335196093,749,0,0,,[],0.0
2023-07-07 01:15:45,779400540072758426,267,0,0,,[],0.0
2023-05-10 14:14:07,375220314914072595,545,0,0,,[],0.0
2023-09-05 16:11:12,539081398932688283,471,0,0,,[],0.0
2023-06-26 23:17:07,395002540252474576,371,0,0,,[],0.0
2024-03-11 18:33:30,715052328196967488,29,0,0,,[],0.0
2023-10-18 22:02:58,666178224269348569,156,0,0,,[],0.0
2023-07-11 21:30:10,903164995586337011,707,0,0,,[],0.0
2024-01-01 06:44:08,575676725843274182,595,0,0,,[],0.0
2023-09-06 13:07:06,703408091801109466,675,0,0,,[],0.0
2023-04-24 11:49:32,316318050518774160,569,0,0,,[],0.0
2024-03-12 12:41:56,172087917336405909,789,0,0,,[],0.0
2023-10-27 22:26:23,161404446689780963,63,0,0,,[],0.0
2023-09-21 09:16:24,840126391985909559,740,0,0,,[],0.0
2023-12-07 23:29:06,191213962763186363,982,0,0,,[],0.0
2024-03-11 21:57:29,123053066217984342,69,0,0,,[],0.0
2023-11-29 17:51:15,31865673061980183,91,0,0,,[],0.0
2023-05-09 12:36:08,259540294595151150,382,0,0,,[],0.0
2024-02-05 23:13:39,728573784905668289,303,0,0,,[],0.0
2024-01-20 17:01:22,631713797002369122,63,0,0,,[],0.0
2023-10-19 19:09:19,130639326360228528,143,0,0,,[],0.0
2023-06-22 21:47:43,826683425318543357,201,0,0,,[],0.0
2023-04-28 09:21:56,262110159594042016,513,0,0,,[],0.0
2024-04-07 04:01:10,493584923698107644,581,0,0,,[],0.0
2023-04-20 21:42:37,419878884926398064,574,0,0,,[],0.0
2023-05-20 00:40:25,758063840399031883,822,0,0,,[],0.0
2024-01-23 00:56:48,550808357119916433,994,0,0,,[],0.0
2023-08-01 10:06:22,931213772614543779,122,0,0,,[],0.0
2024-01-11 03:26:50,621964233549092017,521,0,0,,[],0.0
2023-09-22 11:23:37,752590268163317988,138,0,0,,[],0.0
2024-03-19 04:51:16,832716839627283504,397,0,0,,[],0.0
2023-11-25 02:04:31,524457177861646437,973,0,0,,[],0.0
2024-02-23 02:11:59,643233981916217144,710,0,0,,[],0.0
2023-10-30 06:53:35,291655471691460944,302,0,0,,[],0.0
2024-03-04 10:36:50,725277753009531146,914,0,0,,[],0.0
2023-10-07 17:56:40,853708016838852273,164,0,0,,[],0.0
2024-02-22 23:23:33,415967883406219020,474,0,0,,[],0.0
2024-02-07 17:31:50,798456068039720971,917,0,0,,[],0.0
2023-10-31 09:00:45,434142521159703448,830,0,0,,[],0.0
2023-04-30 13:37:24,789296569597563529,915,0,0,,[],0.0
2023-06-20 05:57:44,8141127694995289,860,0,0,,[],0.0
2023-11-23 19:36:10,68881557773945996,340,0,0,,[],0.0
2023-06-29 21:37:21,113465125972187257,191,0,0,,[],0.0
2024-04-07 15:00:46,960079346919961032,589,0,0,,[],0.0
2023-06-03 16:08:58,391143697390648113,948,0,0,,[],0.0
2023-08-15 05:33:11,203063825714929821,59,0,0,,[],0.0
2023-10-29 19:59:48,243603654963759545,556,0,0,,[],0.0
2023-12-08 11:56:01,106631695751506009,649,0,0,,[],0.0
2024-02-13 14:58:38,223685304098053504,727,0,0,,[],0.0
2023-11-21 11:00:07,625608193256557227,447,0,0,,[],0.0
2023-12-17 11:12:27,660579872371578341,445,0,0,,[],0.0
2023-09-22 01:27:01,226817227841485631,796,0,0,,[],0.0
2024-02-28 20:28:05,131757352992984802,617,0,0,,[],0.0
2023-07-07 19:41:49,379488309071268202,725,0,0,,[],0.0
2023-05-09 10:30:42,854445537126929364,88,0,0,,[],0.0
2024-04-05 02:28:40,347474032722928804,486,0,0,,[],0.0
2023-12-17 15:07:06,810756769315659694,450,0,0,,[],0.0
2023-10-07 02:37:39,902104757713791195,843,0,0,,[],0.0
2023-10-28 19:59:36,788950312282267921,118,0,0,,[],0.0
2023-07-19 04:50:23,750167636461430340,966,0,0,,[],0.0
2024-01-21 16:33:25,563585073866184324,666,0,0,,[],0.0
2023-08-20 08:03:15,476917019555243013,548,0,0,,[],0.0
2023-04-25 09:55:12,510632455722653548,840,0,0,,[],0.0
2023-12-05 13:06:05,340501063968287033,11,0,0,,[],0.0
2023-07-20 17:49:50,405356977167231272,781,0,0,,[],0.0
2023-05-27 23:02:56,433100662065692777,964,0,0,,[],0.0
2023-11-12 11:52:16,141879933310559063,824,0,0,,[],0.0
2024-01-02 14:00:34,279225214086426279,794,0,0,,[],0.0
2023-07-02 18:29:20,646519485785028599,116,0,0,,[],0.0
2023-12-03 02:01:53,300811367515302746,974,0,0,,[],0.0
2023-07-26 22:04:10,597583906012013677,856,0,0,,[],0.0
2023-10-18 06:44:15,461324785025015403,556,0,0,,[],0.0
2023-05-03 18:52:59,668464461909509477,690,0,0,,[],0.0
2023-06-30 02:49:08,589332012531347183,327,0,0,,[],0.0
2023-05-15 03:12:58,462126976465339263,713,0,0,,[],0.0
2024-04-04 05:09:07,407702364252860408,80,0,0,,[],0.0
2023-05-11 22:54:17,137071579738484875,532,0,0,,[],0.0
2024-02-27 07:49:14,978674233947931770,616,0,0,,[],0.0
2024-01-13 07:30:22,715830695253805855,342,0,0,,[],0.0
2023-08-02 13:34:37,23653888450608001,547,0,0,,[],0.0
2024-02-09 12:13:17,897528601951122340,519,0,0,,[],0.0
2023-12-05 00:39:51,127898518897206665,86,0,0,,[],0.0
2024-03-29 01:02:26,64823652123461,101,0,0,,[],0.0
2023-10-29 16:50:03,149016041083448975,567,0,0,,[],0.0
2023-11-30 08:33:09,482076201767406442,25,0,0,,[],0.0
2023-06-16 16:16:33,92298316692627657,621,0,0,,[],0.0
2023-12-26 22:12:26,877459545610812369,745,0,0,,[],0.0
2023-12-01 05:59:03,951841253735694580,520,0,0,,[],0.0
2023-12-29 16:00:01,477106116330847654,90,0,0,,[],0.0
2023-06-18 09:48:08,9508145464667305,605,0,0,,[],0.0
2023-07-24 18:43:40,635426387640610683,926,0,0,,[],0.0
2023-07-14 23:41:30,772699746458007519,881,0,0,,[],0.0
2023-10-07 07:10:20,679202703361802020,174,0,0,,[],0.0
2023-12-26 07:55:46,521356054680932545,334,0,0,,[],0.0
2023-07-27 01:41:09,316547577844248537,755,0,0,,[],0.0
2024-01-31 08:15:39,853655940466262885,24,0,0,,[],0.0
2023-05-27 12:40:54,304485236897403015,830,0,0,,[],0.0
2023-12-19 11:42:39,324993286029894781,281,0,0,,[],0.0
2023-10-05 20:10:03,42643534472650609,538,0,0,,[],0.0
2024-02-06 10:35:47,336032722239154211,273,0,0,,[],0.0
2024-04-10 22:11:52,401440719641628684,826,0,0,,[],0.0
2023-08-27 02:16:09,877640759175726807,154,0,0,,[],0.0
2023-09-05 23:17:58,170667732909526680,662,0,0,,[],0.0
2024-01-13 15:08:50,53231224498042992,421,0,0,,[],0.0
2024-02-27 05:38:02,526252482359361523,456,0,0,,[],0.0
2024-04-13 13:49:21,493382768177130020,297,0,0,,[],0.0
2024-02-09 22:26:02,81753753627273066,356,0,0,,[],0.0
2023-05-01 04:22:39,895996930758509131,320,0,0,,[],0.0
2023-11-06 20:45:59,537434982296743405,117,0,0,,[],0.0
2024-03-27 16:08:31,347138803349866184,386,0,0,,[],0.0
2023-11-02 23:57:27,561381645658772997,69,0,0,,[],0.0
2023-09-24 08:05:07,986874989785754845,661,0,0,,[],0.0
2023-05-16 23:30:53,476103166067261388,529,0,0,,[],0.0
2023-10-01 06:08:53,584891679859575804,942,0,0,,[],0.0
2024-03-08 16:16:13,332967910760719592,395,0,0,,[],0.0
2023-12-26 08:18:38,931462745508219249,584,0,0,,[],0.0
2024-02-04 01:29:21,88516488714900528,491,0,0,,[],0.0
2024-03-24 22:07:30,889328387400283962,724,0,0,,[],0.0
2023-12-12 15:57:39,310759653348001735,45,0,0,,[],0.0
2024-03-19 05:33:09,902624462023752037,739,0,0,,[],0.0
2023-11-12 09:44:21,12568848299936437,40,0,0,,[],0.0
2023-08-04 09:04:18,966312280721278021,20,0,0,,[],0.0
2023-05-06 15:09:29,180464782701720608,723,0,0,,[],0.0
2023-07-10 21:36:03,62615209835203474,115,0,0,,[],0.0
2024-01-17 00:54:04,221282365085293226,349,0,0,,[],0.0
2024-01-28 20:11:14,25944639037025785,623,0,0,,[],0.0
2024-01-09 18:29:35,74896833902662869,782,0,0,,[],0.0
2023-05-17 00:49:30,852116310946798834,854,0,0,,[],0.0
2023-08-11 18:11:28,852058387387179570,909,0,0,,[],0.0
2023-09-09 13:04:23,204157246796459802,572,0,0,,[],0.0
2023-09-22 19:50:12,200154487910323323,194,0,0,,[],0.0
2023-08-03 08:16:32,180193856742534462,706,0,0,,[],0.0
2023-09-21 18:21:29,961982752271024596,631,0,0,,[],0.0
2023-12-12 12:32:35,982526786758061796,636,0,0,,[],0.0
2023-09-20 18:52:40,640938517337413283,281,0,0,,[],0.0
2023-09-08 05:23:52,306008679767006248,466,0,0,,[],0.0
2023-05-27 15:48:56,717899205705049713,83,0,0,,[],0.0
2023-07-04 11:24:43,959001019936692172,141,0,0,,[],0.0
2023-08-13 15:44:50,788139313101038615,338,0,0,,[],0.0
2023-05-10 09:08:34,988877672585673188,595,0,0,,[],0.0
2023-12-19 20:35:09,878520146078305403,903,0,0,,[],0.0
2023-12-20 19:29:17,743987154966312400,418,0,0,,[],0.0
2023-09-17 07:06:18,966535238935105958,140,0,0,,[],0.0
2023-05-24 03:55:12,464010759807787045,254,0,0,,[],0.0
2023-06-13 10:51:33,17830605486417319,722,0,0,,[],0.0
2024-03-24 09:17:27,506071904717499477,436,0,0,,[],0.0
2023-05-24 04:53:23,924143476378003091,876,0,0,,[],0.0
2023-05-10 05:16:01,260102106641645605,327,0,0,,[],0.0
2024-01-23 05:52:11,621558358881304327,209,0,0,,[],0.0
2023-12-12 18:54:19,305790278978761172,469,0,0,,[],0.0
2023-07-26 22:47:21,525595104062819689,179,0,0,,[],0.0
2023-08-23 22:16:41,174447300980316718,204,0,0,,[],0.0
2023-06-23 14:09:56,430995449341332908,314,0,0,,[],0.0
2024-04-11 14:59:00,612111614465225781,316,0,0,,[],0.0
2023-11-21 19:16:03,749634215566489109,26,0,0,,[],0.0
2024-02-18 23:44:24,586494072626798222,753,0,0,,[],0.0
2023-09-07 16:55:56,846111440476469223,239,0,0,,[],0.0
2024-03-14 06:59:41,696003039842448363,550,0,0,,[],0.0
2023-08-17 19:34:53,85853392151233573,689,0,0,,[],0.0
2023-12-07 06:13:14,697556899961125770,265,0,0,,[],0.0
2023-08-28 14:47:42,895460445275798544,193,0,0,,[],0.0
2023-12-02 10:38:25,187877087638394713,210,0,0,,[],0.0
2023-11-26 04:06:53,188629725383324371,74,0,0,,[],0.0
2023-09-11 16:21:42,127948955807356990,303,0,0,,[],0.0
2023-09-28 06:51:45,804908596123121293,604,0,0,,[],0.0
2023-06-15 13:42:12,649624667252207573,952,0,0,,[],0.0
2024-01-03 13:14:42,536871612726595946,83,0,0,,[],0.0
2023-04-19 20:51:03,144195361121973634,939,0,0,,[],0.0
2023-05-29 02:24:11,591196836810260153,800,0,0,,[],0.0
2023-06-23 18:52:43,981862748249059611,560,0,0,,[],0.0
2024-02-09 16:54:51,511774224103309564,575,0,0,,[],0.0
2023-05-01 20:47:56,761436508434694068,253,0,0,,[],0.0
2023-06-21 07:32:25,132835828303962161,510,0,0,,[],0.0
2023-10-03 17:44:17,574080852434550051,803,0,0,,[],0.0
2023-11-29 09:34:12,906383470000568663,426,0,0,,[],0.0
2023-05-30 15:49:32,166281374407815725,993,0,0,,[],0.0
2024-01-21 20:31:19,208243808579902443,513,0,0,,[],0.0
2023-06-01 05:29:14,232670625602834932,849,0,0,,[],0.0
2023-12-24 05:55:41,275973092267648427,630,0,0,,[],0.0
2024-03-25 12:05:59,226270525519907662,215,0,0,,[],0.0
2023-04-27 11:15:01,408524256897653908,73,0,0,,[],0.0
2023-07-30 05:12:12,281937281803287745,803,0,0,,[],0.0
2024-01-05 20:38:59,76066502347962761,278,0,0,,[],0.0
2023-12-22 21:52:21,585855940176758901,133,0,0,,[],0.0
2023-05-15 23:35:15,233455474560461338,795,0,0,,[],0.0
2023-11-06 21:27:16,358138555712082673,551,0,0,,[],0.0
2024-01-13 04:36:10,129868575417963247,704,0,0,,[],0.0
2024-03-01 21:21:27,592835335877645166,300,0,0,,[],0.0
2023-07-24 06:07:05,855304393556129187,169,0,0,,[],0.0
2023-10-12 20:24:04,751960709177981366,219,0,0,,[],0.0
2023-11-25 17:17:59,928438532189671890,830,0,0,,[],0.0
2024-02-11 05:48:37,259639200508053948,196,0,0,,[],0.0
2024-02-12 14:05:23,173577402009616085,961,0,0,,[],0.0
2023-07-29 13:29:22,640021445880451330,560,0,0,,[],0.0
2023-07-24 22:58:31,324675916977066629,960,0,0,,[],0.0
2023-12-31 19:10:29,40433279732964725,221,0,0,,[],0.0
2023-06-03 23:53:55,600478389502295711,531,0,0,,[],0.0
2024-03-14 02:13:28,710686979602320887,76,0,0,,[],0.0
2023-06-30 20:09:42,974526973706625100,35,0,0,,[],0.0
2023-09-17 19:12:00,324444722778358608,646,0,0,,[],0.0
2024-01-30 00:14:39,711511373546397175,128,0,0,,[],0.0
2023-05-25 18:02:25,717860001276942961,267,0,0,,[],0.0
2024-02-07 08:45:48,574522326130272811,101,0,0,,[],0.0
2023-07-28 17:15:05,744653774156014204,58,0,0,,[],0.0
2023-11-26 13:27:39,643736046171015002,689,0,0,,[],0.0
2023-09-02 12:50:53,717590657769291579,970,0,0,,[],0.0
2023-05-17 07:57:58,896384825853052986,840,0,0,,[],0.0
2024-04-18 09:23:22,330694558279585393,292,0,0,,[],0.0
2023-09-15 11:20:19,235465100098504190,578,0,0,,[],0.0
2023-07-28 06:14:53,599453907782589264,999,0,0,,[],0.0
2023-10-04 17:19:40,53092027505160195,416,0,0,,[],0.0
2024-02-11 22:42:30,605017428950894059,834,0,0,,[],0.0
2024-01-16 19:48:10,480630812306812856,921,0,0,,[],0.0
2023-08-22 02:48:35,333592945142913661,255,0,0,,[],0.0
2023-08-11 11:24:16,507477410297290067,549,0,0,,[],0.0
2024-03-05 19:11:57,691658720313273658,809,0,0,,[],0.0
2024-02-18 16:58:05,657817732671257361,923,0,0,,[],0.0
2023-05-22 12:21:51,80882216360695765,382,0,0,,[],0.0
2023-05-26 09:24:34,917019940524313723,426,0,0,,[],0.0
2023-08-18 00:19:40,621499002306885041,540,0,0,,[],0.0
2023-10-05 00:57:17,418770123165002948,262,0,0,,[],0.0
2024-03-20 18:57:44,631170512268492455,759,0,0,,[],0.0
2024-01-07 05:28:53,925328901077514632,110,0,0,,[],0.0
2024-03-02 04:10:56,254383973561166101,446,0,0,,[],0.0
2024-01-13 07:05:07,610850901791904680,727,0,0,,[],0.0
2023-06-12 18:01:24,336080091557068476,587,0,0,,[],0.0
2024-03-24 20:50:03,924413790115779375,466,0,0,,[],0.0
2024-03-02 22:38:29,108141921852904490,173,0,0,,[],0.0
2023-09-19 21:08:13,795989651791206864,150,0,0,,[],0.0
2023-10-26 20:08:54,639029602551318912,580,0,0,,[],0.0
2023-08-26 02:57:02,867085481711995889,1000,0,0,,[],0.0
2024-04-14 10:18:47,617434827487187106,418,0,0,,[],0.0
2023-10-13 10:23:47,963905110357042870,690,0,0,,[],0.0
2023-12-03 00:17:24,340090298079848832,969,0,0,,[],0.0
2023-09-13 07:36:10,213856940502256100,884,0,0,,[],0.0
2024-01-13 22:14:39,407614893122214259,839,0,0,,[],0.0
2023-09-10 22:29:00,177675705006287717,915,0,0,,[],0.0
2023-05-19 02:45:00,276744137404233023,415,0,0,,[],0.0
2023-04-29 22:39:28,974477819466550114,184,0,0,,[],0.0
2024-03-24 01:27:35,816110287020097293,777,0,0,,[],0.0
2023-09-14 22:35:49,221722435939380386,4,0,0,,[],0.0
2024-01-18 16:12:10,217807567342262641,934,0,0,,[],0.0
2024-03-03 01:49:04,535426252157986841,178,0,0,,[],0.0
2023-07-22 21:46:15,165753701627493214,388,0,0,,[],0.0
2024-01-07 18:04:31,936837516017373557,420,0,0,,[],0.0
2024-01-26 02:26:25,714886771696701653,712,0,0,,[],0.0
2023-12-23 08:31:40,934345425575317574,541,0,0,,[],0.0
2023-12-04 23:02:25,202695087962972384,181,0,0,,[],0.0
2023-06-27 20:35:36,718947612839498681,361,0,0,,[],0.0
2024-01-29 17:26:04,13995277327443727,489,0,0,,[],0.0
2023-07-16 19:28:25,119008343288574752,134,0,0,,[],0.0
2024-04-01 10:43:58,924621406619274698,288,0,0,,[],0.0
2024-01-17 04:21:14,189542748862387475,668,0,0,,[],0.0
2023-07-30 15:10:03,358597675732190404,616,0,0,,[],0.0
2023-04-28 00:15:10,217354248103126732,813,0,0,,[],0.0
2023-06-14 18:35:08,985114931428607426,133,0,0,,[],0.0
2024-01-11 03:12:54,897359947880367241,169,0,0,,[],0.0
2024-03-22 19:03:30,595329864313078964,851,0,0,,[],0.0
2023-08-02 03:30:42,534092707163442283,563,0,0,,[],0.0
2024-03-31 07:15:37,172256828665130971,410,0,0,,[],0.0
2023-04-25 17:24:52,399878556167315704,390,0,0,,[],0.0
2024-02-14 16:57:23,123294079910153338,400,0,0,,[],0.0
2024-01-08 18:36:04,650151537557993565,611,0,0,,[],0.0
2023-09-29 16:20:05,583543637875913762,203,0,0,,[],0.0
2024-02-27 21:33:46,640408713633635797,993,0,0,,[],0.0
2023-08-13 12:47:09,107894962741834292,505,0,0,,[],0.0
2024-03-14 16:36:21,166974224272416332,703,0,0,,[],0.0
2023-12-18 23:33:42,765814977526001980,691,0,0,,[],0.0
2023-08-19 09:32:20,581986785174293547,741,0,0,,[],0.0
2023-09-12 01:57:40,457382941377992701,380,0,0,,[],0.0
2023-05-28 04:58:45,52745774203074606,533,0,0,,[],0.0
2023-10-24 12:30:43,395485320277408411,275,0,0,,[],0.0
2024-04-15 01:08:45,678346087971894101,763,0,0,,[],0.0
2023-07-14 15:37:58,293567409955086979,557,0,0,,[],0.0
2023-07-23 09:58:11,379598892213240884,514,0,0,,[],0.0
2023-08-27 19:32:35,420669216476177366,860,0,0,,[],0.0
2023-08-24 21:13:25,974699779369893210,806,0,0,,[],0.0
2023-10-24 16:52:21,702565501142263562,974,0,0,,[],0.0
2023-12-12 22:21:52,753923680616963281,607,0,0,,[],0.0
2024-03-15 07:07:33,405560236638234433,251,0,0,,[],0.0
2023-10-25 08:40:24,967068682239245514,334,0,0,,[],0.0
2024-01-26 22:23:23,430119010340946018,65,0,0,,[],0.0
2023-06-04 13:06:49,249372239561787902,368,0,0,,[],0.0
